"","geo_value","week","value","hesitancy","fips_state"
"488","17000",2021-09-27,78.6629399571429,0.213370600428571,"17"
"489","17000",2021-10-04,75.9399886142857,0.240600113857143,"17"
"490","17000",2021-10-11,76.3918758285714,0.236081241714286,"17"
"491","17000",2021-10-18,79.3232961428571,0.206767038571429,"17"
"492","17000",2021-10-25,75.9409892714286,0.240590107285714,"17"
"493","17000",2021-11-01,75.9222736142857,0.240777263857143,"17"
"494","17000",2021-11-08,75.6201622428571,0.243798377571429,"17"
"495","17000",2021-11-15,76.9391102857143,0.230608897142857,"17"
"496","17000",2021-11-22,77.8179879142857,0.221820120857143,"17"
"497","17000",2021-11-29,79.2784101857143,0.207215898142857,"17"
"498","17000",2021-12-06,77.3206809285714,0.226793190714286,"17"
"499","17000",2021-12-13,78.5087402,0.214912598,"17"
"500","17000",2021-12-20,78.5399927714286,0.214600072285714,"17"
"501","17000",2021-12-27,81.1589213,0.188410787,"17"
"502","17000",2022-01-03,79.2635103285714,0.207364896714286,"17"
"503","17000",2022-01-10,80.7164387,0.192835613,"17"
"504","17000",2022-01-17,79.3671543714286,0.206328456285714,"17"
"505","17000",2022-01-24,80.5270475428571,0.194729524571429,"17"
"506","17000",2022-01-31,78.0309467142857,0.219690532857143,"17"
"507","17000",2022-02-07,76.1372789,0.238627211,"17"
"508","17000",2022-02-14,76.7983337285714,0.232016662714286,"17"
"509","17000",2022-02-21,78.8428626285714,0.211571373714286,"17"
"510","17000",2022-02-28,80.1265482571429,0.198734517428571,"17"
"511","17000",2022-03-07,78.7052020857143,0.212947979142857,"17"
"512","18000",2021-05-17,80.180145775,0.19819854225,"18"
"513","18000",2021-05-24,78.3461067714286,0.216538932285714,"18"
"514","18000",2021-05-31,76.9114529428571,0.230885470571429,"18"
"515","18000",2021-06-07,76.5861936857143,0.234138063142857,"18"
"516","18000",2021-06-14,76.6556824285714,0.233443175714286,"18"
"517","18000",2021-06-21,77.3818462,0.226181538,"18"
"518","18000",2021-06-28,75.2694140857143,0.247305859142857,"18"
"519","18000",2021-07-05,76.0046009428571,0.239953990571429,"18"
"520","18000",2021-07-12,75.7951868,0.242048132,"18"
"521","18000",2021-07-19,77.6868392428571,0.223131607571429,"18"
"522","18000",2021-07-26,81.2155397,0.187844603,"18"
"523","18000",2021-08-02,77.5592310285714,0.224407689714286,"18"
"524","18000",2021-08-09,74.6236101142857,0.253763898857143,"18"
"525","18000",2021-08-16,73.6507019857143,0.263492980142857,"18"
"526","18000",2021-08-23,72.1759023571429,0.278240976428571,"18"
"527","18000",2021-08-30,74.1033577285714,0.258966422714286,"18"
"528","18000",2021-09-06,76.3416152,0.236583848,"18"
"529","18000",2021-09-13,75.0091176714286,0.249908823285714,"18"
"530","18000",2021-09-20,74.9894573714286,0.250105426285714,"18"
"531","18000",2021-09-27,74.9640516,0.250359484,"18"
"532","18000",2021-10-04,75.9571898857143,0.240428101142857,"18"
"533","18000",2021-10-11,75.2738736428571,0.247261263571429,"18"
"534","18000",2021-10-18,75.5555236285714,0.244444763714286,"18"
"535","18000",2021-10-25,75.9594436714286,0.240405563285714,"18"
"536","18000",2021-11-01,75.2450529285714,0.247549470714286,"18"
"537","18000",2021-11-08,73.6622406285714,0.263377593714286,"18"
"538","18000",2021-11-15,74.8740345428571,0.251259654571429,"18"
"539","18000",2021-11-22,76.4148542714286,0.235851457285714,"18"
"540","18000",2021-11-29,76.5065213571429,0.234934786428571,"18"
"541","18000",2021-12-06,74.4355474714286,0.255644525285714,"18"
"542","18000",2021-12-13,75.2270170714286,0.247729829285714,"18"
"543","18000",2021-12-20,76.1673872285714,0.238326127714286,"18"
"544","18000",2021-12-27,78.0543371,0.219456629,"18"
"545","18000",2022-01-03,77.4820839,0.225179161,"18"
"546","18000",2022-01-10,78.0940820142857,0.219059179857143,"18"
